system,coin,direction,entry_ts,entry_price,exit_price,exit_ts,exit_type,sl_pct,tp_pct,pnl_pct,pnl_dollar,bars_held,regime,date
1H,LDO,LONG,1776268800,0.371,0.38177714285714287,1776268800,TP,0.014524451289949952,0.029048902579899904,0.02904890257989993,5.809780515979987,1,BULL,2026-04-15
1H,AVAX,LONG,1776268800,9.418359375,9.47,1776276000,TIME,0.00819068948968166,0.01638137897936332,0.005482974575919811,1.0965949151839622,3,BULL,2026-04-15
1H,ETH,LONG,1776268800,2342.76,2329.617142857143,1776268800,SL,0.005609988706848832,0.011219977413697664,-0.005609988706848903,-1.1219977413697806,1,BULL,2026-04-15
1H,BNB,LONG,1776268800,620.8,622.38,1776276000,TIME,0.0039027982326951278,0.0078055964653902556,0.002545103092783571,0.5090206185567142,3,BULL,2026-04-15
4H,SOL,LONG,1776268800,85.5575,85.06892857142857,1776268800,SL,0.005710445356297559,0.011420890712595118,-0.005710445356297611,-1.1420890712595222,1,BULL,2026-04-15
1H,ADA,LONG,1776272400,0.2457,0.24934571428571428,1776279600,TP,0.007419035990464565,0.01483807198092913,0.0148380719809291,2.96761439618582,3,BULL,2026-04-15
1H,POL,LONG,1776276000,0.0855,0.0856,1776283200,TIME,0.006416040100250643,0.012832080200501287,0.0011695906432747248,0.23391812865494496,3,BULL,2026-04-15
1H,LDO,LONG,1776279600,0.3874,0.3808857142857143,1776279600,SL,0.016815399365734937,0.033630798731469874,-0.016815399365734885,-3.363079873146977,1,BULL,2026-04-15
1H,AVAX,LONG,1776279600,9.54,9.465714285714284,1776279600,SL,0.007786762503743663,0.015573525007487326,-0.007786762503743683,-1.5573525007487365,1,BULL,2026-04-15
1H,SOL,LONG,1776279600,85.5575,85.03121428571428,1776279600,SL,0.006151251664502982,0.012302503329005964,-0.006151251664503053,-1.2302503329006107,1,BULL,2026-04-15
1H,ETH,LONG,1776279600,2378.06,2363.7011428571427,1776279600,SL,0.00603805502924956,0.01207611005849912,-0.00603805502924957,-1.207611005849914,1,BULL,2026-04-15
1H,BNB,LONG,1776279600,625.38,622.8828571428571,1776279600,SL,0.003993000826925785,0.00798600165385157,-0.003993000826925831,-0.7986001653851662,1,BULL,2026-04-15
1H,CRV,LONG,1776283200,0.2246,0.2231,1776290400,TIME,0.009337234448543431,0.018674468897086863,-0.006678539626001787,-1.3357079252003574,3,BULL,2026-04-15
1H,PENDLE,LONG,1776283200,1.099,1.098,1776290400,TIME,0.010607045365917066,0.021214090731834133,-0.0009099181073702365,-0.1819836214740473,3,BULL,2026-04-15
4H,LDO,LONG,1776283200,0.3767,0.38986785714285715,1776304800,TP,0.0233038795555387,0.034955819333308054,0.03495581933330814,6.991163866661627,7,BULL,2026-04-15
4H,CRV,LONG,1776283200,0.2228,0.22531657142857142,1776283200,TP,0.009412669915362902,0.011295203898435482,0.011295203898435474,2.2590407796870946,1,BULL,2026-04-15
4H,UNI,LONG,1776283200,3.2222500000000003,3.251461428571429,1776290400,TP,0.007554614676967065,0.009065537612360479,0.009065537612360513,1.8131075224721027,3,BULL,2026-04-15
1H,LDO,LONG,1776290400,0.3767,0.3793,1776297600,TIME,0.01867344229967006,0.03734688459934012,0.006902044066896859,1.380408813379372,3,BULL,2026-04-15
1H,UNI,LONG,1776290400,3.2220000000000004,3.218,1776297600,TIME,0.007448789571694598,0.014897579143389196,-0.0012414649286159054,-0.24829298572318106,3,BULL,2026-04-15
1H,XRP,LONG,1776290400,1.3955,1.3867914285714285,1776294000,SL,0.006240466806572168,0.012480933613144335,-0.006240466806572203,-1.2480933613144407,2,BULL,2026-04-15
1H,ETH,LONG,1776290400,2367.61,2352.2431428571426,1776294000,SL,0.006490451190380679,0.012980902380761357,-0.006490451190380804,-1.298090238076161,2,BULL,2026-04-15
1H,BTC,LONG,1776290400,74884.0,74480.28171428571,1776297600,SL,0.005391248941219568,0.010782497882439136,-0.005391248941219629,-1.0782497882439257,3,BULL,2026-04-15
1H,CRV,LONG,1776294000,0.2228,0.2234,1776301200,TIME,0.008925365478327769,0.017850730956655538,0.002692998204667816,0.5385996409335632,3,BULL,2026-04-15
1H,LINK,LONG,1776294000,9.26,9.23,1776301200,TIME,0.006973156433199614,0.013946312866399227,-0.0032397408207342723,-0.6479481641468544,3,BULL,2026-04-15
1H,ADA,LONG,1776294000,0.2457,0.2456,1776301200,TIME,0.008465608465608458,0.016931216931216915,-0.00040700040700036215,-0.08140008140007243,3,BULL,2026-04-15
4H,BTC,LONG,1776297600,74884.0,74707.03,1776322800,TIME,0.006776261570276306,0.01016439235541446,-0.0023632551679931783,-0.47265103359863564,8,BULL,2026-04-16
1H,PENDLE,LONG,1776301200,1.099,1.0877999999999999,1776301200,SL,0.01019108280254778,0.02038216560509556,-0.01019108280254786,-2.038216560509572,1,BULL,2026-04-16
1H,ETH,LONG,1776301200,2354.76,2357.86,1776308400,TIME,0.006348963679647086,0.012697927359294172,0.0013164823591363488,0.2632964718272698,3,BULL,2026-04-16
1H,POL,LONG,1776301200,0.0855,0.08657428571428573,1776308400,TP,0.006282372598162075,0.01256474519632415,0.012564745196324233,2.512949039264847,3,BULL,2026-04-16
1H,XRP,LONG,1776301200,1.4025,1.3932200000000001,1776301200,SL,0.006616755793226403,0.013233511586452806,-0.006616755793226349,-1.32335115864527,1,BULL,2026-04-16
1H,LDO,LONG,1776304800,0.3874,0.3863,1776312000,TIME,0.018600191754554168,0.037200383509108335,-0.00283944243675799,-0.567888487351598,3,BULL,2026-04-16
1H,BTC,LONG,1776304800,74884.0,74944.15,1776312000,TIME,0.005589986798629495,0.01117997359725899,0.0008032423481650843,0.16064846963301688,3,BULL,2026-04-16
1H,AVAX,LONG,1776304800,9.418359375,9.48,1776312000,TIME,0.007765987071698187,0.015531974143396373,0.006544730620878521,1.308946124175704,3,BULL,2026-04-16
1H,ADA,LONG,1776308400,0.2496,0.2499,1776315600,TIME,0.008630952380952378,0.017261904761904756,0.001201923076923167,0.2403846153846334,3,BULL,2026-04-16
1H,XRP,LONG,1776312000,1.4025,1.4099,1776319200,TIME,0.006759358288770078,0.013518716577540156,0.005276292335115758,1.0552584670231517,3,NEUTRAL,2026-04-16
4H,UNI,LONG,1776312000,3.261875,3.238960714285714,1776312000,SL,0.007024881613883328,0.008429857936659993,-0.007024881613883324,-1.4049763227766647,1,NEUTRAL,2026-04-16
1H,CRV,LONG,1776315600,0.2246,0.22298857142857142,1776319200,SL,0.007174659712504772,0.014349319425009544,-0.007174659712504761,-1.4349319425009521,2,NEUTRAL,2026-04-16
1H,LINK,LONG,1776315600,9.3,9.29,1776322800,TIME,0.006390168970814104,0.012780337941628209,-0.0010752688172044691,-0.21505376344089383,3,NEUTRAL,2026-04-16
1H,ETH,LONG,1776319200,2354.76,2341.626285714286,1776322800,SL,0.005577517150671117,0.011155034301342234,-0.005577517150671056,-1.1155034301342113,2,NEUTRAL,2026-04-16
1H,LDO,LONG,1776322800,0.3874,0.3992285714285714,1776330000,TP,0.015266612582048804,0.030533225164097608,0.030533225164097455,6.1066450328194914,3,NEUTRAL,2026-04-16
1H,UNI,LONG,1776326400,3.25975,3.25,1776333600,TIME,0.0063808574277168404,0.012761714855433681,-0.0029910269192422504,-0.5982053838484501,3,NEUTRAL,2026-04-16
1H,BTC,LONG,1776326400,74529.24250000001,74313.0,1776333600,TIME,0.004738228372958056,0.009476456745916111,-0.002901445026762583,-0.5802890053525166,3,NEUTRAL,2026-04-16
4H,ETH,LONG,1776326400,2335.615,2347.454885714286,1776330000,TP,0.004224399752772379,0.005069279703326855,0.005069279703326997,1.0138559406653993,2,NEUTRAL,2026-04-16
4H,AVAX,SHORT,1776326400,9.464375,9.527375000000001,1776340800,SL,0.006656540976028526,0.016641352440071314,-0.006656540976028592,-1.3313081952057184,5,NEUTRAL,2026-04-16
4H,CRV,SHORT,1776326400,0.2246,0.22287885714285713,1776333600,TP,0.006385955985243604,0.007663147182292325,0.0076631471822923665,1.5326294364584734,3,NEUTRAL,2026-04-16
1H,POL,LONG,1776330000,0.0872,0.0873,1776337200,TIME,0.006225425950196562,0.012450851900393124,0.0011467889908257209,0.22935779816514418,3,NEUTRAL,2026-04-16
1H,XRP,LONG,1776333600,1.4086,1.414,1776340800,TIME,0.005874120200401616,0.011748240400803233,0.003833593639074151,0.7667187278148302,3,NEUTRAL,2026-04-16
1H,LDO,LONG,1776337200,0.3918,0.40329714285714285,1776340800,TP,0.014672208852913282,0.029344417705826565,0.029344417705826627,5.868883541165325,2,NEUTRAL,2026-04-16
1H,BTC,LONG,1776337200,74529.24250000001,74216.49392857144,1776344400,SL,0.00419632027560956,0.00839264055121912,-0.0041963202756095655,-0.839264055121913,3,NEUTRAL,2026-04-16
1H,PENDLE,LONG,1776340800,1.194,1.1805714285714284,1776340800,SL,0.011246709739172045,0.02249341947834409,-0.011246709739172167,-2.2493419478344334,1,BULL,2026-04-16
1H,ADA,LONG,1776340800,0.2505,0.24863714285714286,1776340800,SL,0.00743655546050758,0.01487311092101516,-0.007436555460507538,-1.4873110921015076,1,BULL,2026-04-16
1H,UNI,LONG,1776340800,3.301,3.2816285714285716,1776340800,SL,0.005868351581771757,0.011736703163543513,-0.005868351581771764,-1.173670316354353,1,BULL,2026-04-16
1H,POL,LONG,1776340800,0.0882,0.08766285714285714,1776340800,SL,0.0060900550696468825,0.012180110139293765,-0.00609005506964695,-1.21801101392939,1,BULL,2026-04-16
1H,CRV,LONG,1776344400,0.2258,0.22405714285714284,1776344400,SL,0.007718587878020998,0.015437175756041996,-0.007718587878021068,-1.5437175756042136,1,BULL,2026-04-16
1H,LDO,LONG,1776348000,0.4,0.39281714285714286,1776348000,SL,0.017957142857142845,0.03591428571428569,-0.017957142857142894,-3.5914285714285787,1,BULL,2026-04-16
1H,XRP,LONG,1776348000,1.4086,1.3983828571428574,1776348000,SL,0.007253402567899216,0.014506805135798433,-0.007253402567899121,-1.4506805135798242,1,BULL,2026-04-16
1H,PENDLE,LONG,1776351600,1.217,1.1984285714285716,1776351600,SL,0.015260007043080183,0.030520014086160365,-0.015260007043080082,-3.0520014086160163,1,BULL,2026-04-16
1H,UNI,LONG,1776351600,3.405,3.371285714285714,1776351600,SL,0.009901405496119151,0.019802810992238302,-0.00990140549611918,-1.9802810992238362,1,BULL,2026-04-16
1H,LINK,LONG,1776351600,9.47,9.38257142857143,1776351600,SL,0.009232161713682291,0.018464323427364582,-0.009232161713682279,-1.8464323427364557,1,BULL,2026-04-16
1H,AVAX,LONG,1776351600,9.56,9.461714285714287,1776351600,SL,0.010280932456664647,0.020561864913329293,-0.01028093245666463,-2.0561864913329257,1,BULL,2026-04-16
1H,SOL,LONG,1776351600,86.685,86.02900000000001,1776351600,SL,0.007567629924439064,0.015135259848878127,-0.007567629924438965,-1.5135259848877929,1,BULL,2026-04-16
1H,ADA,LONG,1776355200,0.25155000000000005,0.25663571428571436,1776362400,TP,0.010108754294800832,0.020217508589601665,0.020217508589601682,4.0435017179203365,3,BULL,2026-04-16
4H,BTC,LONG,1776355200,75387.35625,74844.80553571427,1776355200,SL,0.007196839646246592,0.010795259469369888,-0.007196839646246702,-1.4393679292493404,1,BULL,2026-04-16
1H,POL,LONG,1776358800,0.0889,0.09,1776366000,TIME,0.00848465370400128,0.01696930740800256,0.012373453318335094,2.474690663667019,3,BULL,2026-04-16
1H,CRV,LONG,1776358800,0.2278,0.2330114285714286,1776362400,TP,0.011438605292863401,0.022877210585726802,0.022877210585726906,4.575442117145381,2,BULL,2026-04-16
1H,LDO,LONG,1776362400,0.4361,0.4258657142857143,1776362400,SL,0.023467749860778986,0.04693549972155797,-0.02346774986077894,-4.693549972155788,1,BULL,2026-04-16
1H,UNI,LONG,1776362400,3.436,3.3954285714285715,1776362400,SL,0.011807749875270248,0.023615499750540496,-0.011807749875270222,-2.3615499750540443,1,BULL,2026-04-16
1H,PENDLE,LONG,1776362400,1.272,1.2504571428571427,1776362400,SL,0.016936208445642427,0.033872416891284854,-0.016936208445642538,-3.3872416891285075,1,BULL,2026-04-16
1H,SOL,LONG,1776362400,89.09,88.24657142857143,1776362400,SL,0.009467151997177818,0.018934303994355636,-0.009467151997177852,-1.8934303994355706,1,BULL,2026-04-16
1H,XRP,LONG,1776362400,1.4486,1.4357600000000001,1776362400,SL,0.008863730498412247,0.017727460996824495,-0.008863730498412234,-1.7727460996824467,1,BULL,2026-04-16
1H,AVAX,LONG,1776366000,9.87,9.743142857142857,1776366000,SL,0.012852800694745956,0.025705601389491912,-0.012852800694745932,-2.5705601389491863,1,BULL,2026-04-16
1H,ETH,LONG,1776369600,2352.09921875,2342.6,1776376800,TIME,0.008382056511164597,0.016764113022329195,-0.004038613113884051,-0.8077226227768103,3,BULL,2026-04-16
1H,CRV,LONG,1776373200,0.232,0.2333,1776380400,TIME,0.013177339901477824,0.02635467980295565,0.00560344827586205,1.12068965517241,3,BULL,2026-04-16
1H,BTC,LONG,1776373200,74957.195,75154.29,1776380400,TIME,0.006865754705545148,0.013731509411090297,0.002629434038987006,0.5258868077974012,3,BULL,2026-04-16
1H,POL,LONG,1776373200,0.0889,0.09058000000000001,1776380400,TP,0.009448818897637806,0.01889763779527561,0.0188976377952756,3.7795275590551203,3,BULL,2026-04-16
1H,XRP,LONG,1776373200,1.4342,1.453,1776380400,TIME,0.0105305097914218,0.0210610195828436,0.013108353088830115,2.621670617766023,3,BULL,2026-04-16
1H,LINK,LONG,1776373200,9.44,9.59,1776380400,TIME,0.012106537530266314,0.024213075060532628,0.015889830508474614,3.1779661016949228,3,BULL,2026-04-16
1H,AVAX,LONG,1776376800,9.71,9.73,1776380400,TIME,0.013770781227011895,0.02754156245402379,0.002059732234809431,0.4119464469618862,2,BULL,2026-04-16
1H,ETH,LONG,1776380400,2352.09921875,2348.17,1776380400,TIME,0.008409995079907962,0.016819990159815924,-0.0016705157327879063,-0.3341031465575813,1,BULL,2026-04-16
