coin,strategy,sl_mult,rr,hold_bars,trades,wins,wr,total_pnl,avg_pnl,pf,max_consec_loss,sharpe
BTC,BTC_FOLLOW,1.0,1.8,2,1221,525,43.0,-76.24,-0.0624,0.881,13,-0.0488
BTC,BTC_FOLLOW,1.0,1.8,3,1016,444,43.7,-22.49,-0.0221,0.964,9,-0.0148
BTC,BTC_FOLLOW,1.0,1.8,4,904,392,43.4,-19.35,-0.0214,0.969,12,-0.0131
BTC,BTC_FOLLOW,1.0,2.0,1,1746,770,44.1,-40.95,-0.0235,0.937,10,-0.0234
BTC,BTC_FOLLOW,1.0,2.0,2,1218,521,42.8,-71.6,-0.0588,0.888,13,-0.0453
BTC,BTC_FOLLOW,1.0,2.0,3,1010,443,43.9,-5.95,-0.0059,0.99,9,-0.0038
BTC,BTC_FOLLOW,1.0,2.0,4,890,378,42.5,-43.63,-0.049,0.931,12,-0.0295
BTC,BTC_FOLLOW,1.0,2.5,1,1746,770,44.1,-35.11,-0.0201,0.946,10,-0.0198
BTC,BTC_FOLLOW,1.0,2.5,2,1213,518,42.7,-53.36,-0.044,0.916,13,-0.0325
BTC,BTC_FOLLOW,1.0,2.5,3,997,442,44.3,33.3,0.0334,1.056,9,0.021
BTC,BTC_FOLLOW,1.0,2.5,4,869,366,42.1,-23.21,-0.0267,0.962,12,-0.0154
BTC,BTC_FOLLOW,1.2,1.0,1,1787,801,44.8,-62.1,-0.0348,0.908,11,-0.0356
BTC,BTC_FOLLOW,1.2,1.0,2,1289,595,46.2,-48.32,-0.0375,0.928,11,-0.0296
BTC,BTC_FOLLOW,1.2,1.0,3,1071,499,46.6,-66.31,-0.0619,0.903,10,-0.0429
BTC,BTC_FOLLOW,1.2,1.0,4,957,458,47.9,-66.74,-0.0697,0.9,10,-0.0453
BTC,BTC_FOLLOW,1.2,1.2,1,1787,797,44.6,-45.44,-0.0254,0.933,11,-0.0252
BTC,BTC_FOLLOW,1.2,1.2,2,1272,581,45.7,-55.05,-0.0433,0.918,11,-0.0335
BTC,BTC_FOLLOW,1.2,1.2,3,1050,473,45.0,-56.61,-0.0539,0.918,10,-0.0357
BTC,BTC_FOLLOW,1.2,1.2,4,933,427,45.8,-45.4,-0.0487,0.932,7,-0.0298
BTC,BTC_FOLLOW,1.2,1.5,1,1787,792,44.3,-57.94,-0.0324,0.915,11,-0.0319
BTC,BTC_FOLLOW,1.2,1.5,2,1262,562,44.5,-77.68,-0.0616,0.885,11,-0.0467
BTC,BTC_FOLLOW,1.2,1.5,3,1026,447,43.6,-72.48,-0.0706,0.894,10,-0.0452
BTC,BTC_FOLLOW,1.2,1.5,4,908,412,45.4,-14.43,-0.0159,0.978,12,-0.0092
BTC,BTC_FOLLOW,1.2,1.8,1,1787,792,44.3,-55.05,-0.0308,0.919,11,-0.03
BTC,BTC_FOLLOW,1.2,1.8,2,1257,557,44.3,-65.85,-0.0524,0.902,11,-0.0385
BTC,BTC_FOLLOW,1.2,1.8,3,1019,446,43.8,-39.22,-0.0385,0.941,10,-0.0237
BTC,BTC_FOLLOW,1.2,1.8,4,887,391,44.1,-18.63,-0.021,0.971,12,-0.0119
BTC,BTC_FOLLOW,1.2,2.0,1,1787,792,44.3,-54.08,-0.0303,0.92,11,-0.0293
BTC,BTC_FOLLOW,1.2,2.0,2,1255,557,44.4,-53.87,-0.0429,0.92,11,-0.0309
BTC,BTC_FOLLOW,1.2,2.0,3,1012,442,43.7,-36.51,-0.0361,0.945,10,-0.0218
BTC,BTC_FOLLOW,1.2,2.0,4,876,384,43.8,-9.04,-0.0103,0.986,12,-0.0057
BTC,BTC_FOLLOW,1.2,2.5,1,1787,792,44.3,-42.69,-0.0239,0.937,11,-0.0226
BTC,BTC_FOLLOW,1.2,2.5,2,1254,554,44.2,-29.56,-0.0236,0.956,11,-0.0163
BTC,BTC_FOLLOW,1.2,2.5,3,1007,444,44.1,-11.43,-0.0114,0.982,10,-0.0068
BTC,BTC_FOLLOW,1.2,2.5,4,868,383,44.1,-5.52,-0.0064,0.991,12,-0.0035
BTC,OWN_EMA,0.5,1.0,1,1800,775,43.1,-208.32,-0.1157,0.66,12,-0.1796
BTC,OWN_EMA,0.5,1.0,2,1518,672,44.3,-175.4,-0.1155,0.7,11,-0.1624
BTC,OWN_EMA,0.5,1.0,3,1408,613,43.5,-184.24,-0.1309,0.687,12,-0.1748
BTC,OWN_EMA,0.5,1.0,4,1384,608,43.9,-176.02,-0.1272,0.7,15,-0.1675
BTC,OWN_EMA,0.5,1.2,1,1800,762,42.3,-184.28,-0.1024,0.7,12,-0.1519
BTC,OWN_EMA,0.5,1.2,2,1470,602,41.0,-174.35,-0.1186,0.705,14,-0.1579
BTC,OWN_EMA,0.5,1.2,3,1352,547,40.5,-180.96,-0.1338,0.695,12,-0.168
BTC,OWN_EMA,0.5,1.2,4,1324,537,40.6,-163.83,-0.1237,0.723,15,-0.1515
BTC,OWN_EMA,0.5,1.5,1,1800,748,41.6,-157.77,-0.0876,0.745,12,-0.1226
BTC,OWN_EMA,0.5,1.5,2,1444,574,39.8,-137.97,-0.0955,0.766,13,-0.1176
BTC,OWN_EMA,0.5,1.5,3,1311,502,38.3,-142.93,-0.109,0.758,13,-0.126
BTC,OWN_EMA,0.5,1.5,4,1250,460,36.8,-153.03,-0.1224,0.741,15,-0.1379
BTC,OWN_EMA,0.5,1.8,1,1800,736,40.9,-138.41,-0.0769,0.777,12,-0.1024
BTC,OWN_EMA,0.5,1.8,2,1418,536,37.8,-134.88,-0.0951,0.772,13,-0.1113
BTC,OWN_EMA,0.5,1.8,3,1276,471,36.9,-109.56,-0.0859,0.813,13,-0.092
BTC,OWN_EMA,0.5,1.8,4,1196,409,34.2,-134.67,-0.1126,0.771,15,-0.1178
BTC,OWN_EMA,0.5,2.0,1,1800,733,40.7,-134.79,-0.0749,0.783,12,-0.0977
BTC,OWN_EMA,0.5,2.0,2,1407,528,37.5,-114.71,-0.0815,0.806,13,-0.0914
BTC,OWN_EMA,0.5,2.0,3,1259,453,36.0,-81.47,-0.0647,0.86,13,-0.0658
BTC,OWN_EMA,0.5,2.0,4,1177,386,32.8,-115.62,-0.0982,0.802,15,-0.0973
BTC,OWN_EMA,0.5,2.5,1,1800,731,40.6,-120.44,-0.0669,0.806,12,-0.0834
BTC,OWN_EMA,0.5,2.5,2,1396,522,37.4,-81.62,-0.0585,0.859,13,-0.0621
BTC,OWN_EMA,0.5,2.5,3,1223,421,34.4,-65.88,-0.0539,0.885,13,-0.0511
BTC,OWN_EMA,0.5,2.5,4,1140,373,32.7,-47.3,-0.0415,0.916,22,-0.0371
BTC,OWN_EMA,0.6,1.0,1,1903,852,44.8,-188.49,-0.099,0.718,12,-0.138
BTC,OWN_EMA,0.6,1.0,2,1502,657,43.7,-191.18,-0.1273,0.707,14,-0.1544
BTC,OWN_EMA,0.6,1.0,3,1361,610,44.8,-178.61,-0.1312,0.721,11,-0.1499
BTC,OWN_EMA,0.6,1.0,4,1306,581,44.5,-178.25,-0.1365,0.721,10,-0.152
BTC,OWN_EMA,0.6,1.2,1,1903,835,43.9,-167.89,-0.0882,0.751,12,-0.1176
BTC,OWN_EMA,0.6,1.2,2,1474,623,42.3,-158.41,-0.1075,0.755,14,-0.1235
BTC,OWN_EMA,0.6,1.2,3,1322,564,42.7,-141.12,-0.1067,0.777,13,-0.1144
BTC,OWN_EMA,0.6,1.2,4,1252,526,42.0,-150.32,-0.1201,0.764,10,-0.1244
BTC,OWN_EMA,0.6,1.5,1,1903,817,42.9,-147.24,-0.0774,0.784,12,-0.0978
BTC,OWN_EMA,0.6,1.5,2,1444,590,40.9,-130.52,-0.0904,0.797,13,-0.0975
BTC,OWN_EMA,0.6,1.5,3,1268,509,40.1,-119.25,-0.094,0.812,13,-0.0929
BTC,OWN_EMA,0.6,1.5,4,1183,460,38.9,-108.72,-0.0919,0.826,12,-0.0865
BTC,OWN_EMA,0.6,1.8,1,1903,813,42.7,-135.2,-0.071,0.802,12,-0.0867
BTC,OWN_EMA,0.6,1.8,2,1424,560,39.3,-130.88,-0.0919,0.797,13,-0.0948
BTC,OWN_EMA,0.6,1.8,3,1231,462,37.5,-115.79,-0.0941,0.816,13,-0.0882
BTC,OWN_EMA,0.6,1.8,4,1139,413,36.3,-102.15,-0.0897,0.836,12,-0.0793
BTC,OWN_EMA,0.6,2.0,1,1903,810,42.6,-131.6,-0.0692,0.807,12,-0.0828
BTC,OWN_EMA,0.6,2.0,2,1415,555,39.2,-118.16,-0.0835,0.815,13,-0.0841
BTC,OWN_EMA,0.6,2.0,3,1220,462,37.9,-79.13,-0.0649,0.872,13,-0.0583
BTC,OWN_EMA,0.6,2.0,4,1118,397,35.5,-73.92,-0.0661,0.88,12,-0.0558
BTC,OWN_EMA,0.6,2.5,1,1903,803,42.2,-132.71,-0.0697,0.806,12,-0.0813
BTC,OWN_EMA,0.6,2.5,2,1406,554,39.4,-76.87,-0.0547,0.878,13,-0.0516
BTC,OWN_EMA,0.6,2.5,3,1202,459,38.2,-26.33,-0.0219,0.956,13,-0.0186
BTC,OWN_EMA,0.6,2.5,4,1078,378,35.1,-19.76,-0.0183,0.967,11,-0.0142
BTC,OWN_EMA,0.7,1.0,1,2001,913,45.6,-167.68,-0.0838,0.767,12,-0.1078
BTC,OWN_EMA,0.7,1.0,2,1522,704,46.3,-127.38,-0.0837,0.812,14,-0.0909
BTC,OWN_EMA,0.7,1.0,3,1345,652,48.5,-85.06,-0.0632,0.867,11,-0.0639
BTC,OWN_EMA,0.7,1.0,4,1263,603,47.7,-92.77,-0.0734,0.856,11,-0.0713
BTC,OWN_EMA,0.7,1.2,1,2001,894,44.7,-147.69,-0.0738,0.797,12,-0.0908
BTC,OWN_EMA,0.7,1.2,2,1499,683,45.6,-85.34,-0.0569,0.872,13,-0.0589
BTC,OWN_EMA,0.7,1.2,3,1300,601,46.2,-70.76,-0.0544,0.89,10,-0.0517
BTC,OWN_EMA,0.7,1.2,4,1205,539,44.7,-72.86,-0.0605,0.886,11,-0.0547
BTC,OWN_EMA,0.7,1.5,1,2001,881,44.0,-133.64,-0.0668,0.817,12,-0.0786
BTC,OWN_EMA,0.7,1.5,2,1467,640,43.6,-70.79,-0.0483,0.894,14,-0.0468
BTC,OWN_EMA,0.7,1.5,3,1248,539,43.2,-54.73,-0.0439,0.915,12,-0.0386
BTC,OWN_EMA,0.7,1.5,4,1143,472,41.3,-42.55,-0.0372,0.933,12,-0.0307
BTC,OWN_EMA,0.7,1.8,1,2001,874,43.7,-121.81,-0.0609,0.834,12,-0.069
BTC,OWN_EMA,0.7,1.8,2,1458,621,42.6,-62.97,-0.0432,0.905,14,-0.0404
BTC,OWN_EMA,0.7,1.8,3,1223,511,41.8,-19.19,-0.0157,0.97,12,-0.0129
BTC,OWN_EMA,0.7,1.8,4,1106,431,39.0,-44.64,-0.0404,0.93,12,-0.0313
BTC,OWN_EMA,0.7,2.0,1,2001,873,43.6,-116.35,-0.0581,0.841,12,-0.065
BTC,OWN_EMA,0.7,2.0,2,1453,628,43.2,-24.2,-0.0167,0.963,14,-0.015
BTC,OWN_EMA,0.7,2.0,3,1211,497,41.0,-28.93,-0.0239,0.955,12,-0.0194
BTC,OWN_EMA,0.7,2.0,4,1093,422,38.6,-13.23,-0.0121,0.979,11,-0.009
BTC,OWN_EMA,0.7,2.5,1,2001,868,43.4,-115.01,-0.0575,0.844,12,-0.0628
BTC,OWN_EMA,0.7,2.5,2,1436,611,42.5,-30.5,-0.0212,0.953,14,-0.0186
BTC,OWN_EMA,0.7,2.5,3,1184,473,39.9,-26.23,-0.0222,0.958,12,-0.0173
BTC,OWN_EMA,0.7,2.5,4,1047,392,37.4,3.22,0.0031,1.005,14,0.0022
BTC,OWN_EMA,0.8,1.0,1,2084,958,46.0,-145.84,-0.07,0.808,12,-0.0844
BTC,OWN_EMA,0.8,1.0,2,1533,719,46.9,-88.32,-0.0576,0.873,11,-0.0578
BTC,OWN_EMA,0.8,1.0,3,1323,655,49.5,-68.83,-0.052,0.897,9,-0.0476
BTC,OWN_EMA,0.8,1.0,4,1219,596,48.9,-49.68,-0.0408,0.925,14,-0.0353
BTC,OWN_EMA,0.8,1.2,1,2084,944,45.3,-132.19,-0.0634,0.827,12,-0.0738
BTC,OWN_EMA,0.8,1.2,2,1514,701,46.3,-31.5,-0.0208,0.954,11,-0.0198
BTC,OWN_EMA,0.8,1.2,3,1279,609,47.6,-33.62,-0.0263,0.949,9,-0.0226
BTC,OWN_EMA,0.8,1.2,4,1167,545,46.7,-23.4,-0.02,0.964,14,-0.0163
BTC,OWN_EMA,0.8,1.5,1,2084,931,44.7,-114.58,-0.055,0.851,12,-0.061
BTC,OWN_EMA,0.8,1.5,2,1496,668,44.7,-17.98,-0.012,0.973,11,-0.0109
BTC,OWN_EMA,0.8,1.5,3,1242,557,44.8,-18.76,-0.0151,0.972,12,-0.0121
BTC,OWN_EMA,0.8,1.5,4,1112,495,44.5,13.15,0.0118,1.02,14,0.0088
BTC,OWN_EMA,0.8,1.8,1,2084,927,44.5,-108.31,-0.052,0.859,12,-0.0562
BTC,OWN_EMA,0.8,1.8,2,1485,664,44.7,27.03,0.0182,1.041,11,0.0158
BTC,OWN_EMA,0.8,1.8,3,1214,536,44.2,11.26,0.0093,1.018,12,0.0072
BTC,OWN_EMA,0.8,1.8,4,1080,475,44.0,52.59,0.0487,1.084,13,0.0342
BTC,OWN_EMA,0.8,2.0,1,2084,924,44.3,-107.37,-0.0515,0.861,12,-0.0552
BTC,OWN_EMA,0.8,2.0,2,1478,656,44.4,21.05,0.0142,1.032,11,0.0122
BTC,OWN_EMA,0.8,2.0,3,1203,529,44.0,29.01,0.0241,1.046,12,0.0182
BTC,OWN_EMA,0.8,2.0,4,1065,463,43.5,63.72,0.0598,1.102,13,0.0409
BTC,OWN_EMA,0.8,2.5,1,2084,921,44.2,-99.57,-0.0478,0.871,12,-0.0497
BTC,OWN_EMA,0.8,2.5,2,1468,644,43.9,20.45,0.0139,1.031,11,0.0115
BTC,OWN_EMA,0.8,2.5,3,1182,508,43.0,39.37,0.0333,1.063,12,0.0239
BTC,OWN_EMA,0.8,2.5,4,1030,430,41.7,45.05,0.0437,1.073,14,0.0288
BTC,OWN_EMA,0.9,1.0,1,2145,987,46.0,-133.32,-0.0622,0.832,11,-0.0713
BTC,OWN_EMA,0.9,1.0,2,1553,741,47.7,-48.29,-0.0311,0.932,14,-0.0292
BTC,OWN_EMA,0.9,1.0,3,1315,685,52.1,16.09,0.0122,1.024,9,0.0104
BTC,OWN_EMA,0.9,1.0,4,1196,610,51.0,27.65,0.0231,1.042,12,0.0185
BTC,OWN_EMA,0.9,1.2,1,2145,972,45.3,-129.54,-0.0604,0.838,11,-0.067
BTC,OWN_EMA,0.9,1.2,2,1524,708,46.5,-55.87,-0.0367,0.922,14,-0.0331
BTC,OWN_EMA,0.9,1.2,3,1266,617,48.7,12.76,0.0101,1.019,9,0.0081
BTC,OWN_EMA,0.9,1.2,4,1131,545,48.2,23.22,0.0205,1.036,12,0.0153
BTC,OWN_EMA,0.9,1.5,1,2145,962,44.8,-121.67,-0.0567,0.849,11,-0.0608
BTC,OWN_EMA,0.9,1.5,2,1513,688,45.5,-0.36,-0.0002,0.999,12,-0.0002
BTC,OWN_EMA,0.9,1.5,3,1229,572,46.5,33.56,0.0273,1.052,9,0.0209
BTC,OWN_EMA,0.9,1.5,4,1081,498,46.1,35.33,0.0327,1.054,11,0.0228
BTC,OWN_EMA,0.9,1.8,1,2145,958,44.7,-112.88,-0.0526,0.86,11,-0.0551
BTC,OWN_EMA,0.9,1.8,2,1496,677,45.3,6.32,0.0042,1.009,12,0.0035
BTC,OWN_EMA,0.9,1.8,3,1208,554,45.9,49.16,0.0407,1.077,10,0.0299
BTC,OWN_EMA,0.9,1.8,4,1054,471,44.7,67.83,0.0644,1.106,12,0.0422
BTC,OWN_EMA,0.9,2.0,1,2145,954,44.5,-121.22,-0.0565,0.85,13,-0.0589
BTC,OWN_EMA,0.9,2.0,2,1489,668,44.9,-16.3,-0.0109,0.977,12,-0.0091
BTC,OWN_EMA,0.9,2.0,3,1198,541,45.2,47.15,0.0394,1.074,10,0.0284
BTC,OWN_EMA,0.9,2.0,4,1037,458,44.2,52.41,0.0505,1.082,14,0.0326
BTC,OWN_EMA,0.9,2.5,1,2145,953,44.4,-122.86,-0.0573,0.848,13,-0.0592
BTC,OWN_EMA,0.9,2.5,2,1481,658,44.4,-23.35,-0.0158,0.967,12,-0.0127
BTC,OWN_EMA,0.9,2.5,3,1174,510,43.4,6.71,0.0057,1.01,10,0.004
BTC,OWN_EMA,0.9,2.5,4,1015,433,42.7,49.3,0.0486,1.078,11,0.0302
BTC,OWN_EMA,1.0,1.0,1,2198,1017,46.3,-133.3,-0.0606,0.837,9,-0.0674
BTC,OWN_EMA,1.0,1.0,2,1553,735,47.3,-54.65,-0.0352,0.926,12,-0.0314
BTC,OWN_EMA,1.0,1.0,3,1290,644,49.9,0.63,0.0005,1.001,10,0.0004
BTC,OWN_EMA,1.0,1.0,4,1151,578,50.2,12.52,0.0109,1.019,9,0.0082
BTC,OWN_EMA,1.0,1.2,1,2198,1003,45.6,-126.1,-0.0574,0.847,9,-0.0616
BTC,OWN_EMA,1.0,1.2,2,1536,691,45.0,-82.24,-0.0535,0.889,12,-0.0466
BTC,OWN_EMA,1.0,1.2,3,1256,594,47.3,0.48,0.0004,1.001,10,0.0003
BTC,OWN_EMA,1.0,1.2,4,1105,530,48.0,24.51,0.0222,1.037,13,0.0157
BTC,OWN_EMA,1.0,1.5,1,2198,996,45.3,-124.35,-0.0566,0.85,9,-0.0593
BTC,OWN_EMA,1.0,1.5,2,1523,679,44.6,-45.89,-0.0301,0.937,12,-0.0249
BTC,OWN_EMA,1.0,1.5,3,1221,557,45.6,12.03,0.0099,1.018,12,0.0071
BTC,OWN_EMA,1.0,1.5,4,1071,503,47.0,86.67,0.0809,1.136,13,0.0531
BTC,OWN_EMA,1.0,1.8,1,2198,992,45.1,-122.17,-0.0556,0.853,13,-0.0573
BTC,OWN_EMA,1.0,1.8,2,1509,669,44.3,-62.06,-0.0411,0.915,12,-0.0337
BTC,OWN_EMA,1.0,1.8,3,1205,543,45.1,23.48,0.0195,1.035,12,0.0137
BTC,OWN_EMA,1.0,1.8,4,1035,469,45.3,82.39,0.0796,1.129,13,0.0496
BTC,OWN_EMA,1.0,2.0,1,2198,992,45.1,-116.18,-0.0529,0.86,13,-0.0538
BTC,OWN_EMA,1.0,2.0,2,1506,665,44.2,-47.73,-0.0317,0.934,12,-0.0253
BTC,OWN_EMA,1.0,2.0,3,1195,525,43.9,8.83,0.0074,1.013,12,0.0051
BTC,OWN_EMA,1.0,2.0,4,1028,464,45.1,79.73,0.0776,1.125,13,0.0478
BTC,OWN_EMA,1.0,2.5,1,2198,991,45.1,-121.36,-0.0552,0.854,13,-0.0561
BTC,OWN_EMA,1.0,2.5,2,1499,664,44.3,-63.74,-0.0425,0.913,12,-0.0335
BTC,OWN_EMA,1.0,2.5,3,1182,509,43.1,12.07,0.0102,1.018,12,0.0069
BTC,OWN_EMA,1.0,2.5,4,1005,446,44.4,78.84,0.0784,1.125,13,0.0461
BTC,OWN_EMA,1.2,1.0,1,2292,1054,46.0,-130.65,-0.057,0.848,9,-0.0602
BTC,OWN_EMA,1.2,1.0,2,1574,728,46.3,-64.26,-0.0408,0.916,12,-0.0339
BTC,OWN_EMA,1.2,1.0,3,1269,622,49.0,-2.8,-0.0022,0.996,8,-0.0016
BTC,OWN_EMA,1.2,1.0,4,1093,534,48.9,-3.37,-0.0031,0.995,15,-0.002
BTC,OWN_EMA,1.2,1.2,1,2292,1050,45.8,-121.47,-0.053,0.859,9,-0.0546
BTC,OWN_EMA,1.2,1.2,2,1558,716,46.0,-37.0,-0.0238,0.951,12,-0.019
BTC,OWN_EMA,1.2,1.2,3,1244,579,46.5,-12.38,-0.01,0.983,11,-0.007
BTC,OWN_EMA,1.2,1.2,4,1065,503,47.2,16.98,0.0159,1.024,15,0.01
BTC,OWN_EMA,1.2,1.5,1,2292,1043,45.5,-123.22,-0.0538,0.858,13,-0.0544
BTC,OWN_EMA,1.2,1.5,2,1544,700,45.3,-30.59,-0.0198,0.959,12,-0.0156
BTC,OWN_EMA,1.2,1.5,3,1222,572,46.8,43.97,0.036,1.064,11,0.0244
BTC,OWN_EMA,1.2,1.5,4,1025,464,45.3,29.7,0.029,1.042,15,0.0171
BTC,OWN_EMA,1.2,1.8,1,2292,1042,45.5,-123.82,-0.054,0.857,13,-0.0542
BTC,OWN_EMA,1.2,1.8,2,1540,694,45.1,-33.85,-0.022,0.955,12,-0.0169
BTC,OWN_EMA,1.2,1.8,3,1205,540,44.8,-18.25,-0.0151,0.974,11,-0.0101
BTC,OWN_EMA,1.2,1.8,4,1008,448,44.4,-10.21,-0.0101,0.985,15,-0.006
BTC,OWN_EMA,1.2,2.0,1,2292,1042,45.5,-121.02,-0.0528,0.86,13,-0.0526
BTC,OWN_EMA,1.2,2.0,2,1537,685,44.6,-55.36,-0.036,0.926,12,-0.0277
BTC,OWN_EMA,1.2,2.0,3,1196,532,44.5,-22.45,-0.0188,0.968,11,-0.0123
BTC,OWN_EMA,1.2,2.0,4,992,443,44.7,-16.41,-0.0165,0.976,15,-0.0097
BTC,OWN_EMA,1.2,2.5,1,2292,1042,45.5,-114.26,-0.0499,0.868,13,-0.049
BTC,OWN_EMA,1.2,2.5,2,1534,689,44.9,-31.22,-0.0204,0.958,12,-0.0152
BTC,OWN_EMA,1.2,2.5,3,1184,528,44.6,-22.71,-0.0192,0.968,11,-0.0123
BTC,OWN_EMA,1.2,2.5,4,987,442,44.8,31.38,0.0318,1.047,15,0.0177
BTC,FUNDING_CONTRARIAN,0.5,1.0,1,50,17,34.0,-17.1,-0.3421,0.385,8,-0.4338
